epoch,loss,lr,val_loss
33,2.6153045837418176e-05,1e-05,2.7137164579471573e-05
34,2.6088086087838747e-05,1e-05,2.7112761017633602e-05
35,2.6030756998807192e-05,1e-05,2.7476857212604955e-05
36,2.5977455152315088e-05,1e-05,2.7394420612836257e-05
37,2.5904077119776048e-05,1e-05,2.6759462343761697e-05
38,2.5863277187454514e-05,1e-05,2.6708141376730055e-05
39,2.5801538868108764e-05,1e-05,2.6713712941273116e-05
40,2.574484642536845e-05,1e-05,2.682037120393943e-05
41,2.570037941040937e-05,1e-05,2.7066789698437788e-05
42,2.5636190912337042e-05,1e-05,2.683610000531189e-05
43,2.559182576078456e-05,1e-05,2.642230174387805e-05
44,2.5534880478517152e-05,1e-05,2.634057091199793e-05
45,2.5487115635769442e-05,1e-05,2.622995089041069e-05
46,2.5414929041289724e-05,1e-05,2.6357567548984662e-05
47,2.536911233619321e-05,1e-05,2.681346632016357e-05
48,2.532725739001762e-05,1e-05,2.6274494302924722e-05
49,2.528235017962288e-05,1e-05,2.6093917767866515e-05
50,2.522005706850905e-05,1e-05,2.6718800654634833e-05
51,2.5170975277433172e-05,1e-05,2.628209585964214e-05
52,2.512821083655581e-05,1e-05,2.6075356799992733e-05
53,2.5063640350708738e-05,1e-05,2.604921792226378e-05
54,2.5024373826454394e-05,1e-05,2.652940747793764e-05
55,2.498393769201357e-05,1e-05,2.6099010938196443e-05
56,2.4922062948462553e-05,1e-05,2.6281759346602485e-05
57,2.4874847440514714e-05,1e-05,2.5965046006604098e-05
58,2.482017043803353e-05,1e-05,2.561929613875691e-05
59,2.4777440557954833e-05,1e-05,2.582348315627314e-05
60,2.4732977180974558e-05,1e-05,2.5849985831882805e-05
61,2.4684519303264096e-05,1e-05,2.5459701646468602e-05
62,2.46373256231891e-05,1e-05,2.5571052901796065e-05
63,2.458136987115722e-05,1e-05,2.5920902771758847e-05
64,2.454670720908325e-05,1e-05,2.575418693595566e-05
65,2.4488586859661154e-05,1e-05,2.568826857896056e-05
66,2.445619429636281e-05,1e-05,2.5958597689168528e-05
67,2.4400264010182582e-05,1e-05,2.5921523047145456e-05
68,2.435657734167762e-05,1e-05,2.5295972591266036e-05
69,2.432360633974895e-05,1e-05,2.5506451493129134e-05
70,2.428143488941714e-05,1e-05,2.5324150556116365e-05
71,2.422865327389445e-05,1e-05,2.5455985451117158e-05
72,2.41866127907997e-05,1e-05,2.516517270123586e-05
73,2.413129732303787e-05,1e-05,2.5343171728309244e-05
74,2.409597800578922e-05,1e-05,2.527304422983434e-05
75,2.4039309209911153e-05,1e-05,2.506045530026313e-05
76,2.4010438210098073e-05,1e-05,2.530814344936516e-05
77,2.3967826564330608e-05,1e-05,2.5031275072251447e-05
78,2.391155794612132e-05,1e-05,2.543112168496009e-05
79,2.3873917598393746e-05,1e-05,2.5082732463488355e-05
80,2.3836319087422453e-05,1e-05,2.522432987461798e-05
81,2.3793018044671044e-05,1e-05,2.4950995793915354e-05
82,2.3738888558000326e-05,1e-05,2.503023097233381e-05
83,2.3692291506449692e-05,1e-05,2.501207563909702e-05
84,2.3658270947635174e-05,1e-05,2.4894919988582842e-05
85,2.362344275752548e-05,1e-05,2.5005265342770144e-05
86,2.3570581106469035e-05,1e-05,2.479451723047532e-05
87,2.3529666577815078e-05,1e-05,2.468687125656288e-05
88,2.3485481506213546e-05,1e-05,2.4786300855339505e-05
89,2.3456066628568806e-05,1e-05,2.4921540898503736e-05
90,2.3403874365612864e-05,1e-05,2.4566212232457474e-05
91,2.3370477720163763e-05,1e-05,2.4642569769639522e-05
92,2.33310474868631e-05,1e-05,2.454727655276656e-05
93,2.3286984287551604e-05,1e-05,2.4541204766137525e-05
94,2.325893183297012e-05,1e-05,2.4462624423904344e-05
95,2.3210042854771018e-05,1e-05,2.4509507056791335e-05
96,2.3156095267040655e-05,1e-05,2.4545088308514096e-05
97,2.3128644897951744e-05,1e-05,2.432623296044767e-05
98,2.3093023628462106e-05,1e-05,2.450236934237182e-05
99,2.3047658032737672e-05,1e-05,2.4234359443653375e-05
