epoch,loss,lr,val_loss
0,0.18705181777477264,0.001,0.03281354904174805
1,0.027907244861125946,0.001,0.02291480451822281
2,0.022864913567900658,0.001,0.019044306129217148
3,0.018834572285413742,0.001,0.015378388576209545
4,0.015194299630820751,0.001,0.012371002696454525
5,0.013367685489356518,1e-04,0.012055780738592148
6,0.013010041788220406,1e-04,0.011705663986504078
7,0.012606662698090076,1e-04,0.011323763057589531
8,0.012157776392996311,1e-04,0.0109087023884058
9,0.011666710488498211,1e-04,0.010439964011311531
10,0.011142715811729431,1e-04,0.009962421841919422
11,0.010588722303509712,1e-04,0.009448454715311527
12,0.010011071339249611,1e-04,0.008941905573010445
13,0.009420654736459255,1e-04,0.00840652547776699
14,0.008826516568660736,1e-04,0.007877963595092297
15,0.00823485478758812,1e-04,0.00735644344240427
16,0.007652892265468836,1e-04,0.0068632434122264385
17,0.00708726653829217,1e-04,0.00637543061748147
18,0.0065419175662100315,1e-04,0.005871913395822048
19,0.006020842585712671,1e-04,0.005422205664217472
20,0.005739028565585613,1e-05,0.005381837021559477
21,0.0056868684478104115,1e-05,0.005336661357432604
22,0.005633299704641104,1e-05,0.005293675232678652
23,0.005578650627285242,1e-05,0.005246929824352264
24,0.005522750783711672,1e-05,0.005197295919060707
25,0.005466064903885126,1e-05,0.005149721167981625
26,0.0054092323407530785,1e-05,0.005096440203487873
27,0.005352169740945101,1e-05,0.005046488717198372
28,0.005294862203299999,1e-05,0.004996169824153185
29,0.005238204728811979,1e-05,0.00494548911228776
30,0.0051817456260323524,1e-05,0.004899872001260519
31,0.00512591702863574,1e-05,0.004848880227655172
32,0.0050697666592895985,1e-05,0.004800165072083473
33,0.005014332942664623,1e-05,0.004748918581753969
34,0.004959705285727978,1e-05,0.004702925216406584
35,0.004905623849481344,1e-05,0.004654258023947477
36,0.004851964768022299,1e-05,0.0046065510250627995
37,0.004798728972673416,1e-05,0.004559624474495649
38,0.004745921585708857,1e-05,0.004512686748057604
39,0.004693847615271807,1e-05,0.0044670673087239265
40,0.004642443731427193,1e-05,0.0044231051579117775
41,0.004591682460159063,1e-05,0.0043758004903793335
42,0.0045410082675516605,1e-05,0.004332567099481821
43,0.004490826278924942,1e-05,0.004288692958652973
44,0.004441121593117714,1e-05,0.004244544543325901
45,0.004391965456306934,1e-05,0.004199276212602854
46,0.004343569278717041,1e-05,0.004157485906034708
47,0.004296031780540943,1e-05,0.004115355666726828
48,0.0042488835752010345,1e-05,0.004074455704540014
49,0.004201990086585283,1e-05,0.0040339515544474125
50,0.004155471920967102,1e-05,0.003993801772594452
51,0.004109151195734739,1e-05,0.003953257109969854
52,0.004062687512487173,1e-05,0.0039097317494452
53,0.0040171220898628235,1e-05,0.003870399435982108
54,0.0039724670350551605,1e-05,0.0038316044956445694
55,0.003928018733859062,1e-05,0.003790695918723941
56,0.0038840631023049355,1e-05,0.00375136686488986
57,0.0038407582323998213,1e-05,0.0037146953400224447
58,0.003798132063820958,1e-05,0.003678252687677741
59,0.003755830693989992,1e-05,0.0036392302718013525
60,0.0037136832252144814,1e-05,0.003601278644055128
61,0.0036718081682920456,1e-05,0.0035670229699462652
62,0.0036303140223026276,1e-05,0.003527638502418995
63,0.0035895153414458036,1e-05,0.003492275020107627
64,0.003548809327185154,1e-05,0.003455020487308502
65,0.003508640918880701,1e-05,0.0034186900593340397
66,0.003468623384833336,1e-05,0.003383596893399954
67,0.0034290857147425413,1e-05,0.0033506222534924746
68,0.0033897128887474537,1e-05,0.0033143730834126472
69,0.003351156134158373,1e-05,0.003281219396740198
70,0.003312996355816722,1e-05,0.003245940897613764
71,0.0032755054999142885,1e-05,0.0032119019888341427
72,0.0032384968362748623,1e-05,0.0031778677366673946
73,0.0032021484803408384,1e-05,0.0031476125586777925
74,0.0031666019931435585,1e-05,0.003116387641057372
75,0.003131153294816613,1e-05,0.0030847867019474506
76,0.0030959099531173706,1e-05,0.003052795771509409
77,0.0030611613765358925,1e-05,0.003021574579179287
78,0.0030265944078564644,1e-05,0.002990530338138342
79,0.002992593916133046,1e-05,0.0029614188242703676
80,0.0029589133337140083,1e-05,0.002931351540610194
81,0.002925523556768894,1e-05,0.002899130340665579
82,0.0028925740625709295,1e-05,0.0028700330294668674
83,0.0028597426135092974,1e-05,0.002842425834387541
84,0.002827815245836973,1e-05,0.0028124144300818443
85,0.0027965097688138485,1e-05,0.0027841138653457165
86,0.002765653422102332,1e-05,0.0027570894453674555
87,0.002734907902777195,1e-05,0.0027306966949254274
88,0.0027045446913689375,1e-05,0.0027013153303414583
89,0.002674787538126111,1e-05,0.0026743619237095118
90,0.0026454783510416746,1e-05,0.0026486660353839397
91,0.002616435056552291,1e-05,0.002623483305796981
92,0.002587576163932681,1e-05,0.0025966831017285585
93,0.0025591813027858734,1e-05,0.0025708505418151617
94,0.002531319623813033,1e-05,0.0025457660667598248
95,0.0025039901956915855,1e-05,0.0025218375958502293
96,0.0024771415628492832,1e-05,0.0024988853838294744
97,0.0024507278576493263,1e-05,0.002474995097145438
98,0.0024245467502623796,1e-05,0.002449480351060629
99,0.0023984680883586407,1e-05,0.0024262310471385717
